"","X","country","year","war","onset","pop","polity2","gdppc","region","mtn","oil","ethfrac","cow"
"237",237,"DOMINICAN REP.",1961,0,0,3421,-3,1.143000007,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"238",238,"DOMINICAN REP.",1962,0,0,3520,3,1.353999972,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"239",239,"DOMINICAN REP.",1963,0,0,3622,8,1.43900001,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"240",240,"DOMINICAN REP.",1964,0,0,3727,0,1.503999949,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"241",241,"DOMINICAN REP.",1965,1,1,3835,0,1.271000028,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"242",242,"DOMINICAN REP.",1966,0,0,3945,-3,1.414000034,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"243",243,"DOMINICAN REP.",1967,0,0,4060,-3,1.396000028,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"244",244,"DOMINICAN REP.",1968,0,0,4178,-3,1.368999958,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"245",245,"DOMINICAN REP.",1969,0,0,4298,-3,1.463999987,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"246",246,"DOMINICAN REP.",1970,0,0,4423,-3,1.536000013,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"247",247,"DOMINICAN REP.",1971,0,0,4548,-3,1.65199995,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"248",248,"DOMINICAN REP.",1972,0,0,4672,-3,1.792000055,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"249",249,"DOMINICAN REP.",1973,0,0,4797,-3,1.916000009,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"250",250,"DOMINICAN REP.",1974,0,0,4922,-3,2.078999996,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"251",251,"DOMINICAN REP.",1975,0,0,5048,-3,1.960999966,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"252",252,"DOMINICAN REP.",1976,0,0,5175,-3,2.056999922,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"253",253,"DOMINICAN REP.",1977,0,0,5301,-3,2.09800005,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"254",254,"DOMINICAN REP.",1978,0,0,5429,6,2.092000008,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"255",255,"DOMINICAN REP.",1979,0,0,5561,6,2.101999998,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"256",256,"DOMINICAN REP.",1980,0,0,5697,6,2.342999935,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"257",257,"DOMINICAN REP.",1981,0,0,5837,6,2.285000086,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"258",258,"DOMINICAN REP.",1982,0,0,5982,6,2.256000042,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"259",259,"DOMINICAN REP.",1983,0,0,6129,6,2.282999992,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"260",260,"DOMINICAN REP.",1984,0,0,6275,6,2.157000065,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"261",261,"DOMINICAN REP.",1985,0,0,6416,6,2.111000061,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"262",262,"DOMINICAN REP.",1986,0,0,6554,6,2.160000086,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"263",263,"DOMINICAN REP.",1987,0,0,6688,6,2.230999947,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"264",264,"DOMINICAN REP.",1988,0,0,6820,6,2.306999922,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"265",265,"DOMINICAN REP.",1989,0,0,6948,6,2.430000067,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"266",266,"DOMINICAN REP.",1990,0,0,7074,6,2.165999889,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"267",267,"DOMINICAN REP.",1991,0,0,7197,6,2.111000061,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"268",268,"DOMINICAN REP.",1992,0,0,7321,6,2.25,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"269",269,"DOMINICAN REP.",1993,0,0,7545.180176,6,2.273965597,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"270",270,"DOMINICAN REP.",1994,0,0,7685.47998,5,2.326258659,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"271",271,"DOMINICAN REP.",1995,0,0,7823,5,2.396188974,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"272",272,"DOMINICAN REP.",1996,0,0,7963.580078,8,2.524577141,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"273",273,"DOMINICAN REP.",1997,0,0,8107.290039,8,2.683487415,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"274",274,"DOMINICAN REP.",1998,0,0,8254.200195,8,2.828772068,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"275",275,"DOMINICAN REP.",1999,0,0,NA,8,3.008888245,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"276",276,"JAMAICA",1962,0,0,1669,10,1.809999943,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"277",277,"JAMAICA",1963,0,0,1692,10,1.809000015,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"278",278,"JAMAICA",1964,0,0,1716,10,1.980000019,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"279",279,"JAMAICA",1965,0,0,1741,10,2.104000092,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"280",280,"JAMAICA",1966,0,0,1766,10,2.178999901,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"281",281,"JAMAICA",1967,0,0,1791,10,2.233999968,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"282",282,"JAMAICA",1968,0,0,1816,10,2.496999979,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"283",283,"JAMAICA",1969,0,0,1843,10,2.604000092,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"284",284,"JAMAICA",1970,0,0,1869,10,2.644999981,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"285",285,"JAMAICA",1971,0,0,1896,10,2.723999977,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"286",286,"JAMAICA",1972,0,0,1925,10,3.098999977,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"287",287,"JAMAICA",1973,0,0,1955,10,2.838000059,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"288",288,"JAMAICA",1974,0,0,1985,10,2.921999931,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"289",289,"JAMAICA",1975,0,0,2013,10,2.915999889,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"290",290,"JAMAICA",1976,0,0,2039,10,2.786999941,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"291",291,"JAMAICA",1977,0,0,2063,10,2.719000101,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"292",292,"JAMAICA",1978,0,0,2086,10,2.601000071,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"293",293,"JAMAICA",1979,0,0,2109,10,2.507999897,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"294",294,"JAMAICA",1980,0,0,2133,10,2.361999989,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"295",295,"JAMAICA",1981,0,0,2158,10,2.365999937,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"296",296,"JAMAICA",1982,0,0,2185,10,2.388999939,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"297",297,"JAMAICA",1983,0,0,2211,10,2.394999981,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"298",298,"JAMAICA",1984,0,0,2236,10,2.354000092,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"299",299,"JAMAICA",1985,0,0,2260,10,2.214999914,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"300",300,"JAMAICA",1986,0,0,2282,10,2.217999935,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"301",301,"JAMAICA",1987,0,0,2302,10,2.308000088,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"302",302,"JAMAICA",1988,0,0,2321,10,2.443000078,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"303",303,"JAMAICA",1989,0,0,2339,10,2.532999992,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"304",304,"JAMAICA",1990,0,0,2356,10,2.545000076,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"305",305,"JAMAICA",1991,0,0,2376,10,2.440000057,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"306",306,"JAMAICA",1992,0,0,2470,10,2.454570055,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"307",307,"JAMAICA",1993,0,0,2471.600098,9,2.465976954,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"308",308,"JAMAICA",1994,0,0,2496,9,2.492982388,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"309",309,"JAMAICA",1995,0,0,2522.100098,9,2.48549819,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"310",310,"JAMAICA",1996,0,0,2538,9,2.438673973,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"311",311,"JAMAICA",1997,0,0,2554,9,2.374386311,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"312",312,"JAMAICA",1998,0,0,2576.659912,9,2.34198308,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"313",313,"JAMAICA",1999,0,0,NA,9,2.312838078,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"314",314,"TRINIDAD & TOBAGO",1962,0,0,838,8,6.001999855,"latin america and the caribbean",0,1,0.558431506,"TRI"
"315",315,"TRINIDAD & TOBAGO",1963,0,0,859,8,6.385000229,"latin america and the caribbean",0,1,0.558431506,"TRI"
"316",316,"TRINIDAD & TOBAGO",1964,0,0,884,8,6.643000126,"latin america and the caribbean",0,1,0.558431506,"TRI"
"317",317,"TRINIDAD & TOBAGO",1965,0,0,906,8,6.427999973,"latin america and the caribbean",0,1,0.558431506,"TRI"
"318",318,"TRINIDAD & TOBAGO",1966,0,0,925,8,6.472000122,"latin america and the caribbean",0,1,0.558431506,"TRI"
"319",319,"TRINIDAD & TOBAGO",1967,0,0,939,8,6.552999973,"latin america and the caribbean",0,1,0.558431506,"TRI"
"320",320,"TRINIDAD & TOBAGO",1968,0,0,949,8,6.18599987,"latin america and the caribbean",0,1,0.558431506,"TRI"
"321",321,"TRINIDAD & TOBAGO",1969,0,0,956,8,7.092000008,"latin america and the caribbean",0,1,0.558431506,"TRI"
"322",322,"TRINIDAD & TOBAGO",1970,0,0,971,8,6.795000076,"latin america and the caribbean",0,1,0.558431506,"TRI"
"323",323,"TRINIDAD & TOBAGO",1971,0,0,981,8,7.348999977,"latin america and the caribbean",0,1,0.558431506,"TRI"
"324",324,"TRINIDAD & TOBAGO",1972,0,0,989,8,7.559999943,"latin america and the caribbean",0,1,0.558431506,"TRI"
"325",325,"TRINIDAD & TOBAGO",1973,0,0,995,8,7.670000076,"latin america and the caribbean",0,1,0.558431506,"TRI"
"326",326,"TRINIDAD & TOBAGO",1974,0,0,1003,8,7.918000221,"latin america and the caribbean",0,1,0.558431506,"TRI"
"327",327,"TRINIDAD & TOBAGO",1975,0,0,1012,8,7.989999771,"latin america and the caribbean",0,1,0.558431506,"TRI"
"328",328,"TRINIDAD & TOBAGO",1976,0,0,1023,8,8.774999619,"latin america and the caribbean",0,1,0.558431506,"TRI"
"329",329,"TRINIDAD & TOBAGO",1977,0,0,1037,8,9.387000084,"latin america and the caribbean",0,1,0.558431506,"TRI"
"330",330,"TRINIDAD & TOBAGO",1978,0,0,1051,8,10.2489996,"latin america and the caribbean",0,1,0.558431506,"TRI"
"331",331,"TRINIDAD & TOBAGO",1979,0,0,1067,8,10.80200005,"latin america and the caribbean",0,1,0.558431506,"TRI"
"332",332,"TRINIDAD & TOBAGO",1980,0,0,1082,8,11.26200008,"latin america and the caribbean",0,1,0.558431506,"TRI"
"333",333,"TRINIDAD & TOBAGO",1981,0,0,1097,8,11.73799992,"latin america and the caribbean",0,1,0.558431506,"TRI"
"334",334,"TRINIDAD & TOBAGO",1982,0,0,1113,8,11.36800003,"latin america and the caribbean",0,1,0.558431506,"TRI"
"335",335,"TRINIDAD & TOBAGO",1983,0,0,1129,8,10.43299961,"latin america and the caribbean",0,1,0.558431506,"TRI"
"336",336,"TRINIDAD & TOBAGO",1984,0,0,1144,9,8.272999763,"latin america and the caribbean",0,1,0.558431506,"TRI"
"337",337,"TRINIDAD & TOBAGO",1985,0,0,1160,9,9.701000214,"latin america and the caribbean",0,1,0.558431506,"TRI"
"338",338,"TRINIDAD & TOBAGO",1986,0,0,1176,9,9.637000084,"latin america and the caribbean",0,1,0.558431506,"TRI"
"339",339,"TRINIDAD & TOBAGO",1987,0,0,1191,9,8.630000114,"latin america and the caribbean",0,1,0.558431506,"TRI"
"340",340,"TRINIDAD & TOBAGO",1988,0,0,1206,9,8.085000038,"latin america and the caribbean",0,1,0.558431506,"TRI"
"341",341,"TRINIDAD & TOBAGO",1989,0,0,1221,9,7.81799984,"latin america and the caribbean",0,1,0.558431506,"TRI"
"342",342,"TRINIDAD & TOBAGO",1990,0,0,1236,9,7.763999939,"latin america and the caribbean",0,1,0.558431506,"TRI"
"343",343,"TRINIDAD & TOBAGO",1991,0,0,1253,9,8.241000175,"latin america and the caribbean",0,1,0.558431506,"TRI"
"344",344,"TRINIDAD & TOBAGO",1992,0,0,1260,9,8.040657997,"latin america and the caribbean",0,1,0.558431506,"TRI"
"345",345,"TRINIDAD & TOBAGO",1993,0,0,1265.040039,9,7.866867542,"latin america and the caribbean",0,1,0.558431506,"TRI"
"346",346,"TRINIDAD & TOBAGO",1994,0,0,1275.75,9,8.091647148,"latin america and the caribbean",0,1,0.558431506,"TRI"
"347",347,"TRINIDAD & TOBAGO",1995,0,0,1287,9,8.35506916,"latin america and the caribbean",0,1,0.558431506,"TRI"
"348",348,"TRINIDAD & TOBAGO",1996,0,0,1297,9,8.619206429,"latin america and the caribbean",0,1,0.558431506,"TRI"
"349",349,"TRINIDAD & TOBAGO",1997,0,0,1307.300049,10,8.834302902,"latin america and the caribbean",0,1,0.558431506,"TRI"
"350",350,"TRINIDAD & TOBAGO",1998,0,0,1317.099976,10,9.202159882,"latin america and the caribbean",0,1,0.558431506,"TRI"
"351",351,"TRINIDAD & TOBAGO",1999,0,0,NA,10,9.766555786,"latin america and the caribbean",0,1,0.558431506,"TRI"
"352",352,"MEXICO",1945,0,0,22576,-6,1.835000038,"latin america and the caribbean",-99,0,0.30510819,"MEX"
"353",353,"MEXICO",1946,0,0,23182,-6,1.942000031,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"354",354,"MEXICO",1947,0,0,23810,-6,2.058000088,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"355",355,"MEXICO",1948,0,0,24460,-6,2.040999889,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"356",356,"MEXICO",1949,0,0,25132,-6,2.125,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"357",357,"MEXICO",1950,0,0,27725,-6,2.197999954,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"358",358,"MEXICO",1951,0,0,28649,-6,2.338999987,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"359",359,"MEXICO",1952,0,0,29572,-6,2.335999966,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"360",360,"MEXICO",1953,0,0,30496,-6,2.236999989,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"361",361,"MEXICO",1954,0,0,31419,-6,2.397000074,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"362",362,"MEXICO",1955,0,0,32348,-6,2.513999939,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"363",363,"MEXICO",1956,0,0,33483,-6,2.589999914,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"364",364,"MEXICO",1957,0,0,34617,-6,2.710999966,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"365",365,"MEXICO",1958,0,0,35757,-6,2.750999928,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"366",366,"MEXICO",1959,0,0,36891,-6,2.726000071,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"367",367,"MEXICO",1960,0,0,38227,-6,2.835999966,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"368",368,"MEXICO",1961,0,0,39472,-6,2.864000082,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"369",369,"MEXICO",1962,0,0,40754,-6,2.897000074,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"370",370,"MEXICO",1963,0,0,42074,-6,3.019000053,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"371",371,"MEXICO",1964,0,0,43446,-6,3.257999897,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"372",372,"MEXICO",1965,0,0,44854,-6,3.351000071,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"373",373,"MEXICO",1966,0,0,46337,-6,3.467000008,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"374",374,"MEXICO",1967,0,0,47868,-6,3.582000017,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"375",375,"MEXICO",1968,0,0,49451,-6,3.766000032,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"376",376,"MEXICO",1969,0,0,51081,-6,3.845999956,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"377",377,"MEXICO",1970,0,0,52770,-6,3.986999989,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"378",378,"MEXICO",1971,0,0,51982,-6,4.212999821,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"379",379,"MEXICO",1972,0,0,53690,-6,4.403999805,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"380",380,"MEXICO",1973,0,0,55429,-6,4.609000206,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"381",381,"MEXICO",1974,0,0,57165,-6,4.782000065,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"382",382,"MEXICO",1975,0,0,58876,-6,4.927999973,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"383",383,"MEXICO",1976,0,0,60560,-6,4.97300005,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"384",384,"MEXICO",1977,0,0,62211,-3,4.900000095,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"385",385,"MEXICO",1978,0,0,63836,-3,5.208000183,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"386",386,"MEXICO",1979,0,0,65445,-3,5.620999813,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"387",387,"MEXICO",1980,0,0,67046,-3,6.053999901,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"388",388,"MEXICO",1981,0,0,68637,-3,6.467000008,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"389",389,"MEXICO",1982,0,0,70225,-3,5.941999912,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"390",390,"MEXICO",1983,0,0,71791,-3,5.401000023,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"391",391,"MEXICO",1984,0,0,73309,-3,5.524000168,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"392",392,"MEXICO",1985,0,0,74766,-3,5.620999813,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"393",393,"MEXICO",1986,0,0,76178,-3,5.282999992,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"394",394,"MEXICO",1987,0,0,77562,-3,5.262000084,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"395",395,"MEXICO",1988,0,0,78933,0,5.348999977,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"396",396,"MEXICO",1989,0,0,80312,0,5.565999985,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"397",397,"MEXICO",1990,0,0,81724,0,5.827000141,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
