"country","year","war","onset","pop","polity2","gdppc","region","mtn","oil","ethfrac","cow"
"TANZANIA",1999,0,0,NA,-1,0.555721402,"sub-saharan africa",21.70000076,0,0.925034761,"TAZ"
"BURUNDI",1962,0,0,3007,0,0.512000024,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1963,0,0,3048,-3,0.512000024,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1964,0,0,3089,-3,0.453000009,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1965,0,0,3131,-5,0.389999986,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1966,0,0,3174,-7,0.402999997,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1967,0,0,3217,-7,0.419,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1968,0,0,3261,-7,0.419,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1969,0,0,3305,-7,0.414999992,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1970,0,0,3350,-7,0.340999991,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1971,0,0,3537,-7,0.449999988,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1972,1,1,3561,-7,0.430999994,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1973,0,0,3591,-7,0.446999997,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1974,0,0,3630,-7,0.433999985,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1975,0,0,3680,-7,0.446999997,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1976,0,0,3744,-7,0.451000005,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1977,0,0,3825,-7,0.508000016,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1978,0,0,3920,-7,0.488999993,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1979,0,0,4023,-7,0.486999989,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1980,0,0,4130,-7,0.479999989,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1981,0,0,4243,-7,0.505999982,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1982,0,0,4362,-7,0.503000021,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1983,0,0,4486,-7,0.486999989,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1984,0,0,4616,-7,0.48300001,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1985,0,0,4750,-7,0.52700001,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1986,0,0,4889,-7,0.550999999,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1987,0,0,5033,-7,0.537999988,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
"BURUNDI",1988,1,1,5181,-7,0.559000015,"sub-saharan africa",74.49998474,0,0.035510659,"BUI"
